time,ax,ay,az,atotal
0.006803989410400391,0.18,-0.25,-0.28,0.41
0.008567094802856445,0.12,0.01,-0.42,0.43
0.014451980590820312,-0.27,0.24,0.01,0.36
0.02432703971862793,-0.32,-0.07,0.17,0.36
0.03445100784301758,-0.19,-0.12,-0.12,0.25
0.04432415962219238,-0.12,0.0,-0.23,0.25
0.0543980598449707,0.01,0.15,-0.35,0.38
0.06431698799133301,0.11,0.23,-0.32,0.4
0.07501101493835449,0.21,0.15,-0.02,0.25
0.08502197265625,0.29,-0.01,0.16,0.33
0.10297513008117676,0.31,-0.04,-0.04,0.31
0.10536694526672363,0.23,-0.05,-0.23,0.32
0.11445903778076172,0.14,-0.08,-0.21,0.26
0.12396693229675293,0.05,-0.16,0.01,0.16
0.13405609130859375,-0.01,-0.2,0.02,0.2
0.14408612251281738,0.01,-0.07,-0.23,0.24
0.15401387214660645,0.05,0.06,-0.25,0.26
0.16545414924621582,0.06,0.05,-0.04,0.08
0.17409706115722656,0.06,-0.04,0.15,0.16
0.18473601341247559,0.14,-0.05,0.1,0.17
0.20225787162780762,0.12,-0.01,0.1,0.15
0.20453095436096191,0.09,0.02,-0.02,0.09
0.21390008926391602,0.07,0.05,-0.15,0.17
0.2238140106201172,0.03,0.07,-0.13,0.15
0.23376917839050293,0.01,0.04,-0.04,0.05
0.24367117881774902,0.01,-0.01,-0.03,0.03
0.25376009941101074,0.02,-0.02,-0.07,0.07
0.2638819217681885,0.02,-0.01,-0.05,0.05
0.27434706687927246,0.12,-0.28,-0.22,0.37
0.28426599502563477,0.56,0.31,-0.47,0.79
0.30123400688171387,0.09,0.68,-0.24,0.72
0.3036160469055176,-0.06,0.1,-0.39,0.4
0.31351399421691895,0.0,-0.2,-0.57,0.6
0.323444128036499,-0.04,-0.32,-0.54,0.62
0.33347201347351074,0.11,-0.43,-0.73,0.85
0.34337592124938965,0.26,-0.4,-0.91,1.02
0.3539750576019287,0.38,-0.24,-1.08,1.16
0.364077091217041,0.36,-0.09,-1.21,1.26
0.3739011287689209,0.4,-0.16,-1.63,1.68
0.38388705253601074,0.66,-0.1,-1.76,1.88
0.4017460346221924,0.52,-0.1,-1.09,1.21
0.4042551517486572,0.24,-0.54,-0.42,0.72
0.41334986686706543,0.3,-0.79,-0.56,1.01
0.42307400703430176,0.57,-0.42,-1.13,1.33
0.4331049919128418,0.54,-0.04,-1.18,1.29
0.4429309368133545,0.32,-0.04,-0.72,0.78
0.45365405082702637,1.38,0.09,-0.22,1.4
0.4634830951690674,1.15,-0.4,0.52,1.32
0.473175048828125,1.46,-0.93,0.66,1.85
0.4834721088409424,0.95,-1.12,0.89,1.71
0.5024011135101318,-0.07,-1.1,0.8,1.36
0.5049660205841064,-0.67,-0.94,-0.29,1.19
0.5126378536224365,-1.78,-0.4,-0.97,2.06
0.5225780010223389,-2.38,0.98,-2.04,3.28
0.5327498912811279,-2.13,1.55,-3.15,4.1
0.5425388813018799,-2.55,1.28,-3.96,4.88
0.5535681247711182,-2.71,1.56,-3.99,5.06
0.5635578632354736,-2.79,1.93,-3.13,4.61
0.5731489658355713,-1.34,0.72,-1.56,2.17
0.5831959247589111,-0.11,-0.63,-0.77,1.0
0.5997650623321533,0.6,-0.17,0.69,0.93
0.6024549007415771,0.3,0.3,1.43,1.49
0.6124289035797119,-0.29,0.11,0.52,0.6
0.6223781108856201,-1.1,0.47,-0.62,1.34
0.6325230598449707,-0.64,0.9,-0.87,1.4
0.6421658992767334,-1.57,1.69,-2.07,3.09
0.6522660255432129,-0.84,1.99,-1.44,2.59
0.6621110439300537,-0.57,2.07,-1.51,2.62
0.6724169254302979,0.41,2.02,-0.12,2.06
0.682823896408081,0.97,2.04,0.92,2.43
0.6996309757232666,0.0,2.18,0.56,2.25
0.7021338939666748,-1.83,4.25,1.23,4.78
0.7118480205535889,-1.5,3.46,2.23,4.38
0.7219960689544678,-0.98,2.45,2.21,3.44
0.7317941188812256,-1.0,3.21,2.53,4.2
0.7419240474700928,-0.19,3.25,2.59,4.16
0.7518770694732666,0.34,3.09,1.96,3.67
0.7630641460418701,0.63,2.88,0.55,2.99
0.772252082824707,0.5,3.3,0.14,3.34
0.7823910713195801,-0.4,4.33,-0.49,4.37
0.8002710342407227,-1.58,4.35,-0.86,4.7
0.8023090362548828,-1.93,3.69,-0.31,4.17
0.8116328716278076,-1.35,2.52,0.4,2.88
0.8217909336090088,-1.54,2.55,0.99,3.13
0.8315770626068115,-1.42,2.3,1.08,2.91
0.8415029048919678,-1.65,1.83,1.04,2.67
0.8515450954437256,-1.99,1.66,1.06,2.79
0.8624200820922852,-1.82,1.32,1.0,2.46
0.8720040321350098,-1.53,1.2,0.56,2.02
0.8822309970855713,-1.5,1.1,-0.06,1.86
0.89982008934021,-1.69,1.02,-0.47,2.02
0.9023630619049072,-1.82,0.87,-0.74,2.14
0.9112551212310791,-1.69,0.7,-0.94,2.05
0.9213478565216064,-1.86,0.63,-0.9,2.16
0.9311721324920654,-1.95,0.41,-1.07,2.26
0.941338062286377,-2.08,0.06,-1.28,2.44
0.9510610103607178,-2.25,-0.27,-1.36,2.64
0.9610941410064697,-2.5,-0.61,-1.32,2.89
0.9713551998138428,-2.78,-1.01,-1.03,3.13
0.9809820652008057,-2.52,-1.25,-0.65,2.88
0.9983620643615723,-1.9,-1.28,-0.39,2.32
1.000830888748169,-1.39,-1.31,-0.21,1.92
1.0112669467926025,-1.32,-1.57,-0.09,2.05
1.0209438800811768,-1.77,-1.96,0.11,2.64
1.0310180187225342,-1.71,-1.24,0.31,2.13
1.0409371852874756,-1.93,-1.97,-0.06,2.75
1.05165696144104,-1.88,-2.47,-0.48,3.14
1.0611209869384766,-2.16,-2.41,-0.84,3.34
1.07088303565979,-2.33,-2.81,-1.15,3.82
1.08160400390625,-2.41,-3.07,-1.34,4.12
1.0999510288238525,-2.31,-3.29,-1.26,4.21
1.1026051044464111,-2.03,-3.59,-1.28,4.31
1.1105620861053467,-1.62,-3.87,-1.14,4.34
1.1205899715423584,-1.47,-4.0,-0.91,4.35
1.1306779384613037,-1.36,-4.45,-0.78,4.71
1.1405820846557617,-0.89,-5.05,-0.78,5.18
1.151298999786377,-1.14,-5.5,-1.31,5.76
1.161243200302124,-1.48,-6.32,-1.74,6.72
1.1707260608673096,-1.49,-6.97,-1.9,7.37
1.1811139583587646,-1.21,-7.43,-2.08,7.8
1.1984920501708984,-0.71,-7.77,-1.93,8.03
1.2010791301727295,-0.06,-7.84,-1.59,7.99
1.2101659774780273,1.04,-7.61,-1.12,7.76
1.220154047012329,2.32,-6.93,-0.43,7.32
1.2302470207214355,3.18,-6.0,0.22,6.79
1.2401530742645264,3.74,-5.21,0.7,6.45
1.2501540184020996,4.0,-4.59,1.11,6.18
1.2609331607818604,3.88,-4.12,1.25,5.79
1.2707421779632568,3.67,-3.98,1.19,5.54
1.2805721759796143,3.24,-4.16,1.18,5.4
1.2982509136199951,2.69,-3.94,1.15,4.9
1.300920009613037,2.57,-3.73,1.04,4.64
1.309826135635376,3.01,-3.69,0.82,4.83
1.3198020458221436,3.62,-3.54,0.58,5.09
1.3299071788787842,3.75,-3.25,0.37,4.97
1.3398301601409912,3.79,-3.02,0.12,4.84
1.3499939441680908,4.19,-2.85,0.19,5.07
1.3597540855407715,4.38,-2.21,0.24,4.91
1.3696610927581787,4.74,-1.71,0.65,5.08
1.3795440196990967,5.44,-0.95,1.22,5.65
1.397197961807251,6.11,-0.01,1.61,6.31
1.3997290134429932,6.43,1.1,1.68,6.73
1.4094810485839844,6.55,2.03,1.87,7.1
1.4195740222930908,6.62,2.94,1.81,7.46
1.429292917251587,6.42,3.69,1.76,7.61
1.4394590854644775,5.97,4.2,1.79,7.51
1.4494788646697998,5.35,4.59,1.74,7.26
1.4599649906158447,4.63,4.79,1.85,6.91
1.4692959785461426,4.07,5.0,2.16,6.79
1.4800059795379639,3.54,5.24,2.45,6.78
1.4967260360717773,3.23,5.52,2.42,6.83
1.4992799758911133,3.04,5.71,2.09,6.79
1.5092849731445312,3.0,5.91,1.68,6.83
1.5192110538482666,3.09,6.14,1.3,6.99
1.529142141342163,3.43,6.28,0.88,7.2
1.5393550395965576,3.48,6.39,0.65,7.3
1.5497639179229736,2.87,6.69,0.65,7.3
1.5591790676116943,2.48,6.81,0.6,7.27
1.5695898532867432,2.45,6.85,0.52,7.29
1.5791170597076416,2.82,6.94,0.55,7.51
1.5972280502319336,3.39,7.05,0.54,7.84
1.599726915359497,3.52,7.12,0.6,7.96
1.6087090969085693,3.58,7.04,0.79,7.93
1.6188480854034424,2.86,7.03,0.85,7.63
1.6286861896514893,2.49,6.88,0.96,7.37
1.638714075088501,2.65,6.68,1.37,7.31
1.6489040851593018,2.8,6.78,1.8,7.55
1.659276008605957,3.11,6.94,2.12,7.89
1.6692440509796143,3.59,6.89,2.27,8.09
1.6789371967315674,4.25,6.61,1.99,8.1
1.6961359977722168,4.52,6.33,1.52,7.92
1.6981379985809326,4.93,6.37,1.34,8.16
1.7084550857543945,5.35,6.2,1.07,8.25
1.7184321880340576,5.69,6.01,0.35,8.28
1.728365182876587,6.37,5.73,-0.2,8.57
1.738340139389038,7.37,4.71,-0.07,8.74
1.7484161853790283,7.52,4.82,-0.04,8.93
1.758885145187378,7.08,4.84,-0.16,8.57
1.7691318988800049,6.77,4.35,0.05,8.04
1.7785890102386475,6.13,4.4,0.14,7.54
1.7955830097198486,5.22,4.42,-0.22,6.84
1.7980101108551025,4.0,4.38,-0.51,5.95
1.808176040649414,3.21,3.91,-0.61,5.09
1.818134069442749,2.82,3.14,-0.62,4.26
1.828028917312622,2.66,2.38,-0.25,3.57
1.8382089138031006,2.51,1.83,0.12,3.1
1.8479130268096924,2.66,1.04,0.78,2.96
1.8585278987884521,2.95,0.69,1.17,3.24
1.8684871196746826,3.55,0.27,1.16,3.74
1.8779270648956299,4.48,-0.21,1.02,4.59
1.897022008895874,4.68,-0.63,0.74,4.77
1.8997209072113037,4.63,-1.06,0.66,4.79
1.9076449871063232,4.4,-1.5,0.85,4.72
1.9176928997039795,3.81,-1.99,1.12,4.44
1.9276092052459717,3.13,-2.5,1.36,4.23
1.937741994857788,2.52,-3.02,1.58,4.23
1.9475829601287842,1.81,-3.5,1.78,4.32
1.9581050872802734,1.13,-3.92,1.87,4.48
1.968461036682129,0.44,-4.37,1.82,4.75
1.9775831699371338,-0.2,-4.7,1.59,4.96
1.9946091175079346,-0.6,-5.05,1.2,5.22
1.9977500438690186,-0.93,-5.44,0.77,5.57
2.0076191425323486,-1.38,-5.8,0.31,5.96
2.0173630714416504,-1.94,-6.12,0.14,6.42
2.027574062347412,-2.32,-6.39,0.14,6.79
2.0372931957244873,-2.57,-6.54,0.11,7.02
2.04714298248291,-2.81,-6.61,0.04,7.18
2.057157039642334,-2.96,-6.58,-0.12,7.21
2.0671210289001465,-3.03,-6.52,-0.32,7.19
2.0778119564056396,-3.09,-6.4,-0.37,7.11
2.095062017440796,-3.2,-6.24,-0.27,7.01
2.0968329906463623,-3.26,-6.32,-0.09,7.11
2.107051134109497,-3.25,-6.36,0.14,7.14
2.117011070251465,-3.12,-6.52,0.21,7.23
2.127146005630493,-2.96,-6.82,0.3,7.44
2.1371190547943115,-2.66,-6.88,0.44,7.38
2.1478259563446045,-2.57,-7.03,0.36,7.49
2.157741069793701,-2.58,-7.29,0.08,7.73
2.167466878890991,-2.59,-7.38,-0.1,7.82
2.1769230365753174,-2.44,-7.3,-0.17,7.69
2.1956841945648193,-2.01,-7.28,-0.06,7.55
2.1979968547821045,-1.5,-7.22,0.27,7.37
2.2064201831817627,-1.25,-7.04,0.55,7.17
2.216801881790161,-0.96,-7.08,0.57,7.16
2.2264790534973145,-0.61,-7.21,0.48,7.25
2.236485004425049,-0.15,-7.25,0.33,7.25
2.2472970485687256,0.3,-7.13,0.2,7.13
2.2567989826202393,0.43,-6.76,0.2,6.77
2.2668650150299072,0.46,-6.43,0.2,6.44
2.2763869762420654,0.92,-6.55,-0.02,6.61
2.2956600189208984,1.8,-7.13,-0.46,7.36
2.29779314994812,2.45,-7.6,-1.08,8.05
2.3062920570373535,2.74,-7.57,-1.25,8.14
2.3161981105804443,2.74,-6.95,-0.79,7.51
2.326233148574829,2.29,-5.94,-0.19,6.36
2.336217164993286,1.75,-5.14,0.38,5.44
2.3460750579833984,1.77,-4.74,1.08,5.17
2.3561599254608154,2.18,-4.57,1.67,5.33
2.3671929836273193,2.68,-4.38,1.87,5.46
2.3760809898376465,2.87,-4.19,1.84,5.4
2.394345998764038,2.78,-3.93,2.0,5.21
2.3964669704437256,2.4,-3.59,1.85,4.69
2.4060699939727783,2.18,-3.57,1.53,4.45
2.4161360263824463,2.17,-3.25,1.47,4.17
2.4259440898895264,2.46,-2.72,1.39,3.92
2.4358808994293213,2.9,-2.15,1.14,3.78
2.4466490745544434,3.21,-1.21,1.0,3.57
2.4561851024627686,3.23,-0.45,0.89,3.38
2.4662270545959473,3.23,0.15,0.52,3.27
2.475823163986206,3.1,0.84,0.38,3.23
2.496980905532837,2.67,1.45,0.37,3.06
2.499519109725952,2.15,1.93,0.34,2.9
2.5056240558624268,1.79,2.37,0.62,3.03
2.5157148838043213,1.48,2.64,0.84,3.14
2.5254781246185303,1.18,2.98,0.87,3.32
2.535537004470825,0.76,3.48,0.89,3.67
2.5467090606689453,0.45,4.01,0.71,4.09
2.556082010269165,0.51,4.49,0.53,4.54
2.5661098957061768,0.7,4.82,0.54,4.9
2.5755221843719482,0.92,5.08,0.94,5.24
2.5947091579437256,1.16,5.36,1.44,5.66
2.596791982650757,1.36,5.42,1.78,5.86
2.6050500869750977,1.46,5.6,1.9,6.09
2.615135908126831,1.57,5.79,1.61,6.21
2.6252639293670654,1.66,5.83,1.31,6.2
2.6351799964904785,1.67,6.18,1.1,6.49
2.6450068950653076,1.88,6.35,0.9,6.68
2.6550750732421875,2.17,6.53,1.0,6.95
2.6658761501312256,2.49,6.71,1.32,7.27
2.674980878829956,2.73,6.89,1.45,7.55
2.693453073501587,3.01,7.02,1.5,7.78
2.6956241130828857,3.33,7.17,1.5,8.04
2.704928159713745,3.56,7.31,1.06,8.19
2.7147979736328125,3.71,7.35,0.7,8.26
2.724722146987915,3.85,7.53,0.77,8.49
2.7347400188446045,4.04,7.71,0.87,8.74
2.7447569370269775,4.24,7.77,0.89,8.89
2.754814863204956,4.54,7.65,1.03,8.95
2.7646050453186035,5.15,7.45,1.08,9.12
2.775581121444702,5.99,7.17,0.97,9.39
2.792072057723999,6.52,7.05,0.9,9.64
2.7941670417785645,6.83,7.12,0.45,9.87
2.8044521808624268,7.2,6.8,-0.31,9.9
2.814592123031616,7.68,6.35,-0.96,10.01
2.8244500160217285,7.56,5.6,-1.28,9.49
2.8343799114227295,6.94,4.59,-0.89,8.36
2.8443000316619873,5.9,3.89,0.02,7.06
2.855098009109497,4.63,3.79,1.14,6.09
2.8651039600372314,3.61,3.9,1.78,5.6
2.8745369911193848,3.12,3.5,1.66,4.97
2.8947410583496094,3.31,2.64,1.32,4.43
2.8972320556640625,3.75,2.04,0.94,4.37
2.904191017150879,4.2,1.68,0.65,4.56
2.9141290187835693,4.78,1.53,0.35,5.03
2.924028158187866,5.4,1.52,-0.1,5.61
2.9341020584106445,5.46,1.69,-0.45,5.73
2.9438910484313965,4.99,1.79,-0.64,5.33
2.954763174057007,4.56,1.39,-0.52,4.79
2.9648048877716064,4.22,0.89,-0.15,4.31
2.9743921756744385,4.04,0.37,0.11,4.05
2.994256019592285,3.92,-0.35,0.28,3.94
2.9966700077056885,3.41,-0.72,0.51,3.52
3.0037481784820557,2.61,-0.93,0.71,2.86
3.013746976852417,1.79,-1.1,0.9,2.28
3.02386212348938,1.01,-1.21,1.27,2.02
3.033919095993042,0.37,-1.45,1.72,2.27
3.0435259342193604,0.01,-1.81,2.19,2.84
3.0544040203094482,0.18,-2.32,2.61,3.49
3.0644781589508057,0.67,-2.76,2.48,3.77
3.07403302192688,0.79,-2.94,1.93,3.6
3.092808961868286,0.42,-3.03,1.32,3.33
3.0951759815216064,-0.26,-3.2,0.76,3.29
3.1033430099487305,-1.21,-3.39,0.37,3.61
3.1134800910949707,-2.14,-3.55,0.24,4.15
3.1234140396118164,-2.71,-3.84,0.42,4.71
3.1332950592041016,-2.94,-4.29,0.63,5.23
3.1433908939361572,-2.92,-4.76,0.92,5.65
3.153272867202759,-2.71,-5.17,1.29,5.97
3.163145065307617,-2.38,-5.46,1.42,6.12
3.1738531589508057,-2.02,-5.63,1.21,6.1
3.191009998321533,-2.06,-5.74,0.75,6.14
3.1930391788482666,-2.33,-5.79,0.45,6.25
3.2033300399780273,-2.54,-5.76,0.19,6.29
3.2130939960479736,-2.47,-5.82,-0.18,6.32
3.223457098007202,-2.3,-6.01,-0.41,6.44
3.2328269481658936,-2.1,-6.28,-0.41,6.63
3.242838144302368,-1.93,-6.5,-0.37,6.79
3.2536070346832275,-1.67,-6.63,-0.18,6.83
3.2632811069488525,-1.49,-6.67,0.18,6.83
3.273228883743286,-1.38,-6.8,0.48,6.95
3.292907953262329,-1.36,-7.06,0.74,7.22
3.2951250076293945,-1.39,-7.35,0.92,7.53
3.3027141094207764,-1.44,-7.49,1.08,7.7
3.3125460147857666,-1.45,-7.42,1.31,7.67
3.3228089809417725,-1.41,-7.1,1.65,7.42
3.3325979709625244,-1.09,-6.93,1.99,7.29
3.343317985534668,-0.33,-7.25,2.11,7.55
3.353381872177124,0.31,-7.64,1.93,7.88
3.3633310794830322,0.88,-7.84,1.57,8.04
3.3726940155029297,1.2,-7.77,1.25,7.96
3.393239974975586,1.17,-7.59,1.03,7.74
3.395794153213501,0.53,-7.1,1.06,7.19
3.402445077896118,-0.28,-6.61,1.26,6.73
3.4123730659484863,-0.63,-6.79,1.58,6.99
3.4223310947418213,-0.74,-7.34,1.9,7.61
3.4322550296783447,-0.81,-7.64,2.25,8.0
3.442790985107422,-0.67,-7.78,2.46,8.18
3.4528019428253174,-0.41,-7.71,2.65,8.16
3.462630033493042,-0.24,-7.39,2.75,7.88
3.472342014312744,-0.12,-6.92,2.68,7.42
3.492259979248047,-0.16,-6.44,2.42,6.88
3.4946579933166504,-0.12,-5.9,2.07,6.25
3.5020620822906494,-0.02,-5.36,1.78,5.64
3.511976957321167,0.03,-4.74,1.64,5.01
3.5223469734191895,0.01,-4.03,1.54,4.31
3.531898021697998,0.03,-3.35,1.37,3.61
3.541785955429077,-0.09,-2.68,1.35,3.0
3.551835060119629,-0.22,-1.99,1.27,2.37
3.5616250038146973,-0.29,-1.43,0.93,1.73
3.571704149246216,-0.39,-0.85,0.68,1.15
3.589505910873413,-0.42,-0.25,0.49,0.69
3.5917370319366455,-0.29,0.32,0.32,0.53
3.60174298286438,-0.14,0.85,0.11,0.86
3.611747980117798,0.07,1.4,-0.08,1.4
3.6215670108795166,0.48,1.96,-0.24,2.03
3.6324169635772705,0.75,2.48,-0.48,2.63
3.641732931137085,0.97,2.9,-0.61,3.11
3.652029037475586,1.25,3.19,-0.6,3.47
3.661581039428711,1.57,3.48,-0.64,3.87
3.6717112064361572,1.82,3.63,-0.64,4.11
3.692931890487671,2.02,3.77,-0.67,4.32
3.6954119205474854,2.33,3.83,-0.69,4.53
3.7010140419006348,2.71,3.95,-0.68,4.83
3.711494207382202,3.11,4.22,-0.68,5.28
3.721472978591919,3.46,4.62,-0.6,5.8
3.7312629222869873,3.96,5.02,-0.19,6.39
3.7421250343322754,4.76,5.46,0.44,7.25
3.7517659664154053,5.66,6.0,0.97,8.3
3.7612059116363525,6.55,6.48,0.89,9.25
3.7711920738220215,7.32,6.97,0.2,10.1
3.7907400131225586,7.58,7.57,-0.81,10.74
3.7933928966522217,7.3,7.94,-1.87,10.94
3.800956964492798,6.91,7.93,-2.36,10.77
3.810842990875244,6.63,7.86,-1.98,10.47
3.821100950241089,6.48,7.92,-1.28,10.31
3.8308331966400146,6.56,7.74,-0.81,10.17
3.8415639400482178,6.72,7.43,-0.56,10.03
3.8514139652252197,6.68,7.21,-0.41,9.83
3.8608238697052,6.64,6.86,-0.29,9.55
3.8711769580841064,6.82,6.42,-0.21,9.36
3.89090895652771,7.11,6.16,-0.19,9.4
3.893477201461792,7.53,6.06,-0.4,9.67
3.9004881381988525,7.87,5.76,-0.98,9.8
3.910465955734253,7.75,5.62,-1.74,9.73
3.9206879138946533,7.22,5.73,-2.31,9.5
3.930459976196289,6.64,5.73,-2.51,9.12
3.9405100345611572,6.13,5.13,-2.41,8.34
3.9512531757354736,5.73,4.3,-1.63,7.34
3.960813045501709,5.56,3.46,-0.43,6.56
3.970792055130005,5.45,2.85,0.5,6.17
3.990290880203247,5.45,2.52,1.0,6.08
3.992224931716919,5.49,2.45,0.93,6.08
3.9999611377716064,5.19,2.45,0.2,5.74
4.0101001262664795,4.36,2.42,-0.58,5.02
4.020188093185425,3.38,2.42,-0.95,4.26
4.030092000961304,2.45,2.29,-0.88,3.46
4.039921998977661,1.66,1.98,-0.27,2.59
4.050080060958862,0.98,1.76,0.55,2.08
4.0607850551605225,0.5,1.55,1.32,2.09
4.07069206237793,0.32,1.3,1.79,2.23
4.090066194534302,0.23,0.96,1.98,2.21
4.092297077178955,-0.06,0.64,1.91,2.01
4.09962010383606,-0.49,0.34,1.77,1.86
4.109720945358276,-0.87,-0.05,1.61,1.83
4.120158910751343,-1.12,-0.49,1.45,1.89
4.129580020904541,-1.25,-0.85,1.28,1.98
4.139814138412476,-1.4,-1.07,1.14,2.09
4.150396108627319,-1.73,-1.28,1.02,2.38
4.159680128097534,-2.07,-1.53,0.96,2.74
4.170336008071899,-2.26,-1.77,1.06,3.06
4.189482927322388,-2.27,-2.05,1.23,3.29
4.191617012023926,-2.29,-2.33,1.4,3.55
4.199480056762695,-2.2,-2.55,1.68,3.76
4.209389925003052,-2.0,-2.89,1.72,3.91
4.219470977783203,-1.79,-3.37,1.75,4.19
4.229262113571167,-1.64,-3.86,1.75,4.54
4.240071058273315,-1.59,-4.4,1.8,5.01
4.249975919723511,-1.58,-4.94,1.97,5.54
4.259205102920532,-1.71,-5.41,2.16,6.07
4.270119905471802,-1.92,-5.78,2.43,6.55
4.290438890457153,-2.05,-6.15,2.81,7.06
4.292702913284302,-2.06,-6.45,3.1,7.44
4.2988200187683105,-2.12,-6.64,3.36,7.73
4.3090550899505615,-2.2,-6.77,3.47,7.91
4.319189071655273,-2.08,-6.95,3.58,8.08
4.328902959823608,-1.67,-7.11,3.46,8.08
4.339838981628418,-1.27,-7.19,3.02,7.9
4.349930047988892,-1.2,-7.19,2.45,7.69
4.358950853347778,-1.23,-7.1,1.97,7.47
4.369550943374634,-0.73,-7.67,1.58,7.86
4.388871908187866,0.43,-9.37,1.24,9.46
4.390866994857788,1.32,-11.22,1.2,11.36
4.398519992828369,1.46,-12.07,1.56,12.25
4.40867805480957,1.04,-11.57,2.24,11.83
4.418873071670532,0.27,-9.92,3.01,10.37
4.428616046905518,-0.43,-8.35,3.59,9.09
4.438647985458374,-0.44,-7.81,3.87,8.72
4.449331998825073,-0.34,-7.94,3.76,8.79
4.458558082580566,-0.74,-7.8,3.34,8.51
4.469202041625977,-1.02,-7.56,2.99,8.19
4.486937046051025,-0.93,-7.49,2.72,8.02
4.489030122756958,-0.8,-7.56,2.19,7.91
4.498354196548462,-0.82,-7.73,1.56,7.92
4.50846004486084,-0.96,-7.6,1.09,7.73
4.518341064453125,-1.0,-7.13,0.67,7.23
4.528177976608276,-0.93,-6.46,0.26,6.53
4.53916597366333,-0.95,-5.59,-0.01,5.67
4.549404859542847,-1.14,-4.64,-0.14,4.78
4.558876037597656,-1.57,-3.69,-0.1,4.01
4.569077014923096,-2.02,-2.96,-0.01,3.58
4.587593078613281,-2.27,-2.5,0.14,3.37
4.589586019515991,-2.43,-2.15,0.23,3.25
4.597855091094971,-2.59,-1.84,0.23,3.18
4.608123064041138,-2.72,-1.55,0.31,3.14
4.6181418895721436,-2.81,-1.03,0.32,3.0
4.627933979034424,-2.9,-0.57,0.09,2.95
4.637852907180786,-2.91,-0.3,-0.07,2.92
4.64879298210144,-2.73,-0.05,-0.05,2.73
4.658046007156372,-2.37,0.35,0.03,2.39
4.668431997299194,-1.73,0.74,0.11,1.88
4.68804407119751,-1.14,1.01,0.3,1.55
4.690366983413696,-0.47,1.46,0.36,1.57
4.697530031204224,0.2,2.15,0.14,2.16
4.707578897476196,0.8,2.59,-0.12,2.71
4.717658996582031,1.24,2.88,-0.44,3.16
4.7275230884552,1.29,3.09,-0.94,3.47
4.737530946731567,1.4,3.08,-1.21,3.59
4.747511148452759,1.61,3.17,-1.32,3.79
4.757643938064575,2.0,3.31,-1.39,4.1
4.767503023147583,2.79,3.44,-1.13,4.57
4.786128044128418,3.84,3.63,-0.78,5.34
4.788177013397217,4.85,3.9,-0.44,6.23
4.797461986541748,5.6,4.32,0.04,7.07
4.807225942611694,6.1,5.0,0.22,7.89
4.817193031311035,6.52,5.55,0.13,8.56
4.82726788520813,7.03,5.88,-0.02,9.16
4.837187051773071,7.22,6.17,-0.22,9.49
4.8470518589019775,7.43,6.42,-0.42,9.82
4.857961893081665,7.71,6.69,-0.55,10.22
4.8676111698150635,7.98,6.92,-0.7,10.58
4.887117147445679,8.64,6.9,-0.93,11.09
4.88927698135376,9.79,6.03,-1.45,11.58
4.89669394493103,11.03,4.91,-1.78,12.2
4.90692400932312,11.55,4.87,-2.01,12.69
4.916853189468384,11.26,5.77,-2.62,12.92
4.926943063735962,11.06,6.12,-3.4,13.08
4.93712592124939,10.15,6.22,-4.42,12.69
4.9477009773254395,9.4,5.86,-4.84,12.08
4.957646131515503,8.76,4.69,-3.8,10.63
4.967458963394165,7.83,4.3,-2.03,9.16
4.986063003540039,7.08,3.85,-0.4,8.06
4.988022089004517,6.54,3.48,0.74,7.44
4.996335029602051,6.32,3.32,0.84,7.18
5.006603002548218,6.51,3.28,0.06,7.28
5.0165488719940186,6.63,3.37,-0.72,7.47
5.026460886001587,6.34,3.78,-1.27,7.48
5.036473989486694,5.7,4.0,-1.59,7.14
5.04635214805603,4.9,3.99,-1.52,6.49
5.056340932846069,4.19,3.78,-1.27,5.78
5.0671210289001465,3.52,3.54,-0.8,5.05
5.085416078567505,2.78,3.47,0.01,4.44
5.0873870849609375,2.08,3.39,0.68,4.03
5.0959742069244385,1.7,3.07,1.26,3.72
5.106340169906616,1.42,2.68,1.48,3.37
5.116189002990723,0.74,2.29,1.49,2.83
5.126268148422241,0.13,1.86,1.62,2.47
5.136099100112915,-0.49,1.42,1.7,2.26
5.146704912185669,-1.18,1.02,1.79,2.37
5.156524896621704,-1.48,0.56,1.85,2.43
5.166527032852173,-1.57,0.17,1.77,2.37
5.18595290184021,-1.51,-0.05,1.7,2.27
5.188442945480347,-1.52,-0.44,1.55,2.21
5.195946931838989,-1.31,-1.06,1.49,2.24
5.205889940261841,-0.92,-1.64,1.71,2.54
5.215986967086792,-1.03,-2.16,1.97,3.09
5.225896120071411,-1.48,-2.66,2.21,3.76
5.235774993896484,-1.86,-3.18,2.33,4.35
5.246517896652222,-1.91,-3.74,2.35,4.81
5.255943059921265,-1.54,-4.31,2.38,5.15
5.26623797416687,-0.93,-4.91,2.25,5.48
5.286027193069458,-0.35,-5.32,2.16,5.75
5.288388013839722,-0.06,-5.7,2.06,6.06
5.295673131942749,0.04,-6.11,1.87,6.38
5.305487871170044,0.08,-6.51,1.74,6.73
5.31538200378418,0.22,-6.9,1.91,7.16
5.325441122055054,0.4,-7.28,2.14,7.59
5.335458040237427,0.56,-7.46,2.39,7.85
5.346481084823608,0.61,-7.57,2.51,7.99
5.356091022491455,0.72,-7.71,2.37,8.09
5.365952014923096,1.49,-8.59,1.78,8.89
5.385941982269287,2.82,-10.46,0.85,10.86
